	count	fid	max	mean	min	std	sum
63	92	63	354.8055725097656	157.1944420855978	0.0	108.0477552190047	14461.888671875
64	111	64	357.87890625	-103.87349556587837	-9999.0	1652.400972930181	-11529.9580078125
65	62	65	297.6459655761719	231.6899886592742	169.9920196533203	29.408307327914645	14364.779296875
66	16	66	225.0	152.10888671875	111.03751373291016	33.981681750431605	2433.7421875
67	88	67	348.6900634765625	272.48970170454544	127.87498474121094	27.606364016686268	23979.09375
68	4	68	315.0	216.26214599609375	6.340191841125488	122.47260388750962	865.048583984375
69	37	69	356.4236755371094	167.57651499155406	0.0	125.77713301837666	6200.3310546875
70	176	70	356.1859130859375	-46.82491787997159	-9999.0	1524.8779638508859	-8241.185546875
71	4	71	90.0	64.3677978515625	45.0	16.289698139933307	257.47119140625
72	4	72	315.0	218.35873413085938	0.0	129.4106081437201	873.4349365234375
73	22	73	350.5376892089844	120.48091264204545	0.0	118.76859605803732	2650.580078125
74	7	74	348.6900634765625	-1234.2505580357142	-9999.0	3580.4927568733224	-8639.75390625
75	33	75	355.6012878417969	144.64068418560606	0.0	158.53964038641723	4773.142578125
76	31	76	354.8055725097656	203.92581275201613	0.0	162.04426955866913	6321.7001953125
77	237	77	315.0	74.22972705696202	-9999.0	930.6261585960824	17592.4453125
78	33	78	277.431396484375	221.4028172348485	135.0	35.78654491935917	7306.29296875
79	190	79	358.2642822265625	19.04844263980263	-9999.0	1043.614014800249	3619.2041015625
80	69	80	356.1859130859375	108.73765851449275	0.0	129.53353208684416	7502.8984375
81	240	81	351.8699035644531	-258.4755533854167	-9999.0	1925.5487306060816	-62034.1328125
82	10	82	329.0362548828125	103.19921875	39.805572509765625	78.59126090837033	1031.9921875
83	34	83	351.8699035644531	134.74009076286765	0.0	120.49143528815904	4581.1630859375
84	73	84	315.0	14.22218803510274	-9999.0	1183.5078347872457	1038.2197265625
85	39	85	341.5650634765625	-60.93885842347756	-9999.0	1614.8897841658943	-2376.615478515625
86	13	86	90.0	23.134613037109375	0.0	31.17536371541824	300.7499694824219
87	26	87	356.633544921875	236.94474909855768	6.340191841125488	133.50807592478364	6160.5634765625
88	36	88	348.6900634765625	-86.42808702256944	-9999.0	1681.453082006546	-3111.4111328125
89	70	89	353.6598205566406	-14.519475446428572	-9999.0	1209.694675817557	-1016.36328125
90	73	90	236.3099365234375	149.0400390625	18.434947967529297	66.35342882061894	10879.9228515625
91	109	91	357.7093811035156	158.8171767488532	0.0	156.5325733025968	17311.072265625
92	65	92	353.6598205566406	2.6482327974759614	-9999.0	1258.6941174567391	172.1351318359375
93	64	93	354.8055725097656	119.34866333007812	0.0	111.18476517884217	7638.314453125
94	115	94	315.0	229.81891983695652	0.0	62.156845423508926	26429.17578125
95	27	95	278.1300964355469	265.7862232349537	240.94540405273438	9.97087425150356	7176.22802734375
96	41	96	217.87498474121094	70.41409227324695	0.0	43.55346597979886	2886.977783203125
97	1	97	209.0546112060547	209.0546112060547	209.0546112060547	0.0	209.0546112060547
98	4	98	209.0546112060547	200.4931182861328	197.241455078125	4.966936621608368	801.9724731445312
99	15	99	188.74615478515625	160.364306640625	125.53768157958984	22.630130280604803	2405.464599609375
100	206	100	257.47119140625	-19.647868628640776	-9999.0	1405.3387097489215	-4047.4609375
101	44	101	180.0	59.15379749644887	0.0	32.67251465364746	2602.76708984375
102	3	102	54.46232223510742	37.59561665852865	8.130102157592773	20.907991583642215	112.78684997558594
103	8	103	208.30075073242188	191.6748504638672	180.0	9.551288072548585	1533.3988037109375
104	247	104	357.273681640625	91.26762556933198	-9999.0	655.63892535948	22543.103515625
105	20	105	180.0	101.04271850585937	37.87498474121094	33.763285137457444	2020.8543701171875
106	8	106	34.695152282714844	26.93704605102539	18.434947967529297	5.1393691086471	215.49636840820312
107	67	107	135.0	81.92398116837687	0.0	33.24455193724325	5488.90673828125
108	58	108	348.6900634765625	142.25330010775863	0.0	91.88966126547012	8250.69140625
109	21	109	306.8699035644531	247.45614769345238	161.56504821777344	36.90615644787417	5196.5791015625
110	428	110	295.01690673828125	219.40873247663552	45.0	40.60591816047903	93906.9375
111	93	111	270.0	213.6764952956989	135.0	30.98724225151267	19871.9140625
112	58	112	315.0	181.55989022090517	15.945395469665527	67.49019467359179	10530.4736328125
113	222	113	270.0	43.349873310810814	-9999.0	676.3423347417546	9623.671875
114	119	114	272.726318359375	212.88845850840337	153.43495178222656	23.63926733776326	25333.7265625
115	105	115	135.0	46.501534598214285	0.0	20.20552543544235	4882.6611328125
116	5	116	288.4349365234375	241.10751953125	198.43495178222656	31.41136499086054	1205.53759765625
117	255	117	259.99200439453125	198.31645220588234	90.0	25.22989260811329	50570.6953125
118	9	118	239.0362548828125	218.16098361545139	188.13009643554688	15.028126965016082	1963.4488525390625
119	16	119	230.71058654785156	188.45449829101562	135.0	22.747454965126053	3015.27197265625
120	36	120	296.5650634765625	215.79264322916666	143.13009643554688	34.44794105411614	7768.53515625
121	4	121	248.19859313964844	145.9927215576172	0.0	91.94550970046241	583.9708862304688
122	2	122	149.03623962402344	104.03623962402344	59.0362434387207	44.99999809265141	208.07247924804688
123	9	123	184.76364135742188	166.81749131944446	124.69515228271484	17.034838318320507	1501.357421875
124	2	124	153.43495178222656	123.40071105957031	93.36646270751953	30.034244537353757	246.80142211914062
125	18	125	64.44003295898438	43.61259290907118	32.0053825378418	10.990197576934536	785.0266723632812
126	9	126	341.5650634765625	56.8438720703125	4.635463237762451	101.45463237669931	511.5948486328125
127	140	127	357.87890625	78.84801897321428	0.0	81.9622720529511	11038.72265625
128	69	128	341.5650634765625	232.3010643115942	0.0	61.15654187356658	16028.7734375
129	26	129	324.4623107910156	274.1135066105769	239.0362548828125	18.779881561117996	7126.951171875
130	113	130	356.633544921875	245.12259748340708	0.0	125.13957866748589	27698.853515625
131	30	131	315.0	189.42473958333332	35.53767776489258	74.54205088495414	5682.7421875
132	13	132	275.1944274902344	202.61549729567307	149.03623962402344	39.67178411720735	2634.00146484375
133	72	133	357.51043701171875	94.47056070963542	0.0	127.91024267879838	6801.88037109375
134	39	134	75.25643920898438	33.66849459134615	6.340191841125488	18.028709377387635	1313.0712890625
135	119	135	356.1859130859375	72.50979845063026	0.0	101.86186607418492	8628.666015625
136	83	136	198.43495178222656	151.091702748494	59.0362434387207	38.766205891830644	12540.611328125
137	154	137	353.6598205566406	-20.080357142857142	-9999.0	1146.7059377832738	-3092.375
138	1	138	315.0	315.0	315.0	0.0	315.0
139	45	139	324.4623107910156	271.9531032986111	241.69924926757812	18.836770968302826	12237.8896484375
140	67	140	294.4439697265625	251.69910214552237	90.0	34.10938109447858	16863.83984375
141	3	141	351.8699035644531	336.4890543619792	319.3987121582031	13.311308344073682	1009.4671630859375
142	18	142	281.3099365234375	253.31966145833334	217.87498474121094	19.951252636148954	4559.75390625
143	15	143	225.0	128.39951171875	0.0	64.6921051534395	1925.99267578125
144	18	144	241.38954162597656	204.47802734375	182.2906036376953	16.747957104428277	3680.6044921875
145	71	145	315.0	250.4114766725352	101.30992889404297	38.32272436659991	17779.21484375
146	39	146	257.47119140625	228.50368088942307	204.44395446777344	14.914430406396093	8911.6435546875
147	32	147	324.4623107910156	282.7259826660156	210.96376037597656	23.998917014452168	9047.2314453125
148	86	148	353.6598205566406	92.9637195675872	0.0	118.22665149060761	7994.8798828125
149	39	149	351.8699035644531	178.49939903846155	0.0	105.87387052945553	6961.4765625
150	13	150	336.8014221191406	210.35381610576923	8.130102157592773	124.02177696826013	2734.599609375
151	55	151	348.6900634765625	170.70358664772726	0.0	110.09748075250847	9388.697265625
152	46	152	341.5650634765625	148.89077360733697	0.0	98.87682773914659	6848.9755859375
153	3	153	333.4349365234375	220.82373046875	0.0	156.15628294253858	662.47119140625
154	115	154	237.80426025390625	147.3069633152174	36.869895935058594	54.28417122923135	16940.30078125
155	477	155	173.65980529785156	92.94307684748428	20.556045532226562	22.10946454016928	44333.84765625
156	221	156	277.431396484375	182.3132953902715	45.0	46.673733921159105	40291.23828125
157	90	157	270.0	110.22975260416666	-9999.0	1072.4945051444863	9920.677734375
158	84	158	260.5376892089844	223.16836402529762	102.99461364746094	38.806517738504404	18746.142578125
159	3	159	252.758544921875	239.53853352864584	227.86241149902344	10.222266798306208	718.6156005859375
160	212	160	348.6900634765625	61.978276090801884	-9999.0	696.4808003818735	13139.39453125
161	133	161	281.3099365234375	216.43661889097746	66.80140686035156	52.90265368768589	28786.0703125
162	224	162	251.56504821777344	118.98297991071429	11.309932708740234	44.348031491306514	26652.1875
163	65	163	315.0	204.93003305288462	18.434947967529297	41.38614766666443	13320.4521484375
164	156	164	351.8699035644531	69.6789300380609	0.0	43.490932139311084	10869.9130859375
165	21	165	315.0	122.78076171875	0.0	85.78826337621435	2578.39599609375
166	50	166	351.8699035644531	205.2065625	8.130102157592773	105.56728004621799	10260.328125
167	25	167	338.1985778808594	133.09984375	6.340191841125488	94.11020869431876	3327.49609375
168	250	168	356.633544921875	36.0429296875	-9999.0	1434.5439402035004	9010.732421875
169	244	169	315.0	136.42318775614754	0.0	54.07384669590423	33287.2578125
170	27	170	315.0	-213.72435619212962	-9999.0	1920.1431941569122	-5770.5576171875
171	165	171	255.06857299804688	172.3243134469697	45.0	56.882404431325945	28433.51171875
172	128	172	320.4403381347656	248.90689086914062	150.9453887939453	36.244088581339	31860.08203125
173	4	173	351.8699035644531	319.0784606933594	294.4439697265625	20.70872131503993	1276.3138427734375
174	171	174	329.0362548828125	215.20709978070175	45.0	36.15603719754175	36800.4140625
175	26	175	311.9872131347656	259.93714317908655	209.0546112060547	31.25083751736396	6758.36572265625
176	107	176	347.9052429199219	281.78771174065423	181.73570251464844	45.62616520115348	30151.28515625
177	72	177	225.0	109.28849283854167	37.87498474121094	33.13445613376152	7868.771484375
178	29	178	348.6900634765625	248.47043372844828	11.309932708740234	103.13080157279127	7205.642578125
179	4	179	270.0	257.11370849609375	234.46231079101562	13.93413217211505	1028.454833984375
180	77	180	315.0	252.2772169237013	18.434947967529297	60.06638441579828	19425.345703125
181	59	181	202.16635131835938	100.55973583156779	45.0	35.33898483904748	5933.0244140625
182	14	182	315.0	129.36993408203125	51.34019088745117	77.47613985120077	1811.1790771484375
183	9	183	348.6900634765625	71.41044108072917	15.255118370056152	98.76937722523937	642.6939697265625
184	112	184	358.15240478515625	109.35365513392857	0.0	141.33820866902678	12247.609375
185	114	185	251.56504821777344	187.04985608552633	90.0	36.82594879112381	21323.68359375
186	19	186	296.5650634765625	231.32316509046052	108.43495178222656	45.47763266405375	4395.14013671875
187	5	187	270.0	209.2619873046875	135.0	44.76962175195525	1046.3099365234375
188	6	188	101.30992889404297	65.75142415364583	23.198591232299805	29.190126524125265	394.508544921875
189	12	189	45.0	17.929056803385418	0.0	16.772516996711705	215.148681640625
190	19	190	353.1572265625	134.0705437911184	0.0	96.34667597721916	2547.34033203125
191	9	191	348.6900634765625	121.51102701822917	0.0	152.19367729400216	1093.5992431640625
192	3	192	352.8749694824219	335.1649576822917	326.3099365234375	12.522876631832123	1005.494873046875
193	108	193	356.1859130859375	82.78889069733796	-9999.0	986.0437946296503	8941.2001953125
194	5	194	358.0250549316406	332.6050048828125	315.0	18.584733248720976	1663.0250244140625
195	98	195	357.273681640625	247.6141980229592	0.0	133.57024177022592	24266.19140625
196	237	196	356.1859130859375	-5.468078355748945	-9999.0	924.258068646652	-1295.9345703125
197	110	197	180.0	67.4513671875	11.309932708740234	29.516860569123338	7419.650390625
198	12	198	251.56504821777344	163.2386271158854	54.46232223510742	61.08921436349356	1958.863525390625
199	1	199	114.44395446777344	114.44395446777344	114.44395446777344	0.0	114.44395446777344
200	291	200	353.6598205566406	162.27060513316152	0.0	68.50510961730174	47220.74609375
201	7	201	141.34019470214844	107.70535714285714	78.69007110595703	19.026535228179196	753.9375
202	88	202	353.6598205566406	181.52177290482953	0.0	130.91960314502418	15973.916015625
203	174	203	271.9749450683594	167.825823904454	36.25383758544922	66.25094337216967	29201.693359375
204	122	204	348.6900634765625	185.29268058401638	0.0	59.40611578982103	22605.70703125
205	25	205	293.1986083984375	225.2707421875	180.0	29.581766553244464	5631.7685546875
206	19	206	329.0362548828125	209.89979954769737	135.0	71.21103473308888	3988.09619140625
207	6	207	326.3099365234375	191.9275105794271	26.565052032470703	131.81697447033733	1151.5650634765625
208	89	208	356.633544921875	193.4720856741573	0.0	101.84291003740883	17219.015625
209	370	209	326.888671875	238.18711993243244	161.56504821777344	21.196174917952828	88129.234375
210	60	210	341.5650634765625	-890.6717447916667	-9999.0	3037.2564157611496	-53440.3046875
211	27	211	341.5650634765625	-225.88941333912038	-9999.0	1918.1376442204883	-6099.01416015625
212	159	212	270.0	151.61484129323898	37.405357360839844	66.44384303806275	24106.759765625
213	204	213	270.0	114.53305951286765	11.309932708740234	69.02344831556044	23364.744140625
214	109	214	354.8055725097656	62.058732618979356	-9999.0	979.8634936505631	6764.40185546875
215	2	215	71.56504821777344	64.32990264892578	57.094757080078125	7.235145568847656	128.65980529785156
216	507	216	354.8055725097656	147.45371055226823	-9999.0	455.39055136370087	74759.03125
217	10	217	95.19442749023438	64.01983642578125	24.443954467773438	27.60163704908244	640.1983642578125
218	10	218	234.46231079101562	203.2829833984375	156.80140686035156	24.425580246308932	2032.829833984375
219	60	219	200.55604553222656	84.185302734375	0.0	46.48113707236983	5051.1181640625
220	92	220	293.1986083984375	167.91356360394022	0.0	74.73524743164221	15448.0478515625
221	60	221	257.9052429199219	227.52366536458334	185.71058654785156	17.398510595574763	13651.419921875
222	6	222	349.9920349121094	324.56365966796875	284.0362548828125	22.83095999971696	1947.3819580078125
223	40	223	344.0545959472656	178.2804931640625	8.130102157592773	122.29409783225002	7131.2197265625
224	6	224	330.9454040527344	119.09495035807292	0.0	137.38872419637002	714.5697021484375
225	22	225	60.25511932373047	25.331493030894887	0.0	18.901616238386573	557.2928466796875
226	4	226	331.3895263671875	298.15460205078125	270.0	26.926247385715286	1192.618408203125
227	7	227	158.19859313964844	135.1679949079241	45.0	38.02236758927528	946.1759643554688
228	0	228					
229	6	229	171.25384521484375	73.15065002441406	12.528807640075684	62.61129374815015	438.9039001464844
230	21	230	354.2893981933594	262.7460239955357	0.0	114.275490557477	5517.66650390625
231	32	231	349.6951599121094	282.71429443359375	0.0	83.57028316604666	9046.857421875
232	6	232	355.6012878417969	133.53376261393228	0.0	158.09646700800792	801.2025756835938
233	123	233	353.6598205566406	-59.05632304369919	-9999.0	1574.1688754947875	-7263.927734375
234	4	234	345.9637451171875	340.7455749511719	326.3099365234375	8.349261072657374	1362.9822998046875
235	143	235	355.6012878417969	-370.24847027972027	-9999.0	2188.3578338516018	-52945.53125
236	142	236	354.8055725097656	-11.843860035211268	-9999.0	1201.5021311405853	-1681.828125
237	105	237	353.6598205566406	14.699135044642857	-9999.0	990.564701507809	1543.4091796875
238	45	238	300.9637451171875	205.98880208333333	71.56504821777344	61.42957086560373	9269.49609375
239	8	239	261.8699035644531	202.37435913085938	153.43495178222656	38.52992456223502	1618.994873046875
240	70	240	315.0	-1139.103013392857	-9999.0	3403.892129249872	-79737.2109375
241	61	241	348.6900634765625	-992.8652663934427	-9999.0	3243.4709643938436	-60564.78125
242	33	242	213.6900634765625	-445.5154178503788	-9999.0	2426.643615839192	-14702.0087890625
243	96	243	341.5650634765625	-794.0830891927084	-9999.0	2961.5368765445746	-76231.9765625
244	101	244	348.6900634765625	-367.7655089727723	-9999.0	2200.297811969219	-37144.31640625
245	78	245	341.5650634765625	148.20646784855768	0.0	103.47312464536766	11560.1044921875
246	84	246	341.5650634765625	-323.9424990699405	-9999.0	2165.8635728032323	-27211.169921875
247	47	247	348.6900634765625	166.3986452792553	0.0	87.60608044606388	7820.736328125
248	21	248	354.8055725097656	58.12212844122024	0.0	115.5333351561784	1220.564697265625
249	38	249	348.6900634765625	-573.997892680921	-9999.0	2761.0735949298164	-21811.919921875
250	3	250	333.4349365234375	329.0912272135417	326.3099365234375	3.1115130518344043	987.273681640625
251	51	251	336.8014221191406	-32.039818857230394	-9999.0	1412.8839848542718	-1634.03076171875
252	1	252	322.125	322.125	322.125	0.0	322.125
253	38	253	353.6598205566406	-345.8201840049342	-9999.0	2279.791189898254	-13141.1669921875
254	78	254	355.6012878417969	109.36417017227564	4.39870548248291	56.42631143706275	8530.4052734375
255	114	255	357.51043701171875	73.96525493421052	1.9749339818954468	59.86072326860402	8432.0390625
256	44	256	178.0250701904297	119.73377574573864	50.710594177246094	32.107736744225754	5268.2861328125
257	105	257	345.9637451171875	-130.3263206845238	-9999.0	1376.8899896359605	-13684.263671875
258	45	258	341.5650634765625	122.30668402777778	0.0	102.46134960026242	5503.80078125
259	32	259	333.4349365234375	-469.5599060058594	-9999.0	2461.7714713870027	-15025.9169921875
260	35	260	351.8699035644531	-522.7218191964286	-9999.0	2334.1304500907613	-18295.263671875
261	77	261	351.8699035644531	-167.93098112824674	-9999.0	1607.0702014440608	-12930.685546875
262	34	262	344.744873046875	-717.5449793198529	-9999.0	2890.4363061306176	-24396.529296875
263	68	263	353.6598205566406	32.76458740234375	-9999.0	1235.3571280041492	2227.991943359375
264	75	264	333.4349365234375	-606.8635416666667	-9999.0	2510.911343612913	-45514.765625
265	37	265	171.86990356445312	-2064.284839527027	-9999.0	4167.577673098862	-76378.5390625
266	63	266	225.0	-1313.3980654761904	-9999.0	3546.2976437108255	-82744.078125
267	12	267	345.9637451171875	104.60302734375	18.434947967529297	134.6649961839427	1255.236328125
268	18	268	356.1859130859375	144.65557183159723	0.0	159.3594460695691	2603.80029296875
269	141	269	210.06858825683594	96.08305629432624	18.434947967529297	43.15799298977257	13547.7109375
270	158	270	341.5650634765625	90.20310027689874	29.054603576660156	34.20613073567139	14252.08984375
271	234	271	354.8055725097656	-18.576297075320515	-9999.0	1482.1606696368706	-4346.853515625
272	57	272	340.01690673828125	274.74239309210526	204.44395446777344	34.040722126006756	15660.31640625
273	159	273	315.0	235.41276041666666	174.80557250976562	31.104111093633314	37430.62890625
274	178	274	296.5650634765625	121.5475553019663	0.0	50.97632347915964	21635.46484375
275	4	275	225.0	189.52218627929688	165.96376037597656	24.119957643109384	758.0887451171875
276	169	276	358.53118896484375	-52.41231740014793	-9999.0	1343.4539184695323	-8857.681640625
277	48	277	354.8055725097656	159.23532104492188	0.0	146.90989513220802	7643.29541015625
278	58	278	135.0	31.35786385371767	0.0	31.35550034862797	1818.756103515625
279	22	279	354.8055725097656	85.77033025568181	0.0	89.51653307073458	1886.947265625
280	63	280	345.9637451171875	-28.900406125992063	-9999.0	1272.5877782946725	-1820.7255859375
281	1	281	52.12501525878906	52.12501525878906	52.12501525878906	0.0	52.12501525878906
282	348	282	356.633544921875	63.77367322198276	0.0	55.263520127178786	22193.23828125
283	52	283	278.9726257324219	220.46439302884616	140.19442749023438	35.09498867685184	11464.1484375
284	70	284	257.00537109375	175.7566127232143	56.309932708740234	51.85105918874231	12302.962890625
285	14	285	288.4349365234375	227.81581333705358	205.90650939941406	19.19616125751419	3189.42138671875
286	97	286	270.0	-16.6809207876933	-9999.0	1449.2741541020778	-1618.04931640625
287	94	287	351.8699035644531	-265.1371135305851	-9999.0	2053.6276830661486	-24922.888671875
288	50	288	180.0	-348.60546875	-9999.0	1970.2614370689778	-17430.2734375
289	63	289	333.4349365234375	-741.7911086309524	-9999.0	2718.9292865619173	-46732.83984375
290	97	290	356.633544921875	117.06421150128865	0.0	116.54478094989808	11355.228515625
291	2	291	180.0	172.98187255859375	165.96376037597656	7.018119812015866	345.9637451171875
292	37	292	356.1859130859375	-167.2749419341216	-9999.0	1642.596862503714	-6189.1728515625
293	33	293	315.0	-1378.0464015151515	-9999.0	3643.3574468591432	-45475.53125
294	58	294	341.5650634765625	-872.2283135775862	-9999.0	3101.3139468009635	-50589.2421875
295	112	295	351.8699035644531	-227.56773158482142	-9999.0	1883.2294514235207	-25487.5859375
296	38	296	315.0	186.31388774671052	0.0	49.18028140383532	7079.927734375
297	51	297	225.0	-654.738893995098	-9999.0	2726.1929862619554	-33391.68359375
298	32	298	296.5650634765625	-458.4775390625	-9999.0	2464.7626680223307	-14671.28125
299	82	299	353.6598205566406	-594.8235994664634	-9999.0	2644.4942940068495	-48775.53515625
300	74	300	341.5650634765625	-303.72590266047297	-9999.0	1994.9183463417091	-22475.716796875
301	146	301	341.5650634765625	-325.083957619863	-9999.0	2004.3264141745512	-47462.2578125
302	10	302	341.5650634765625	277.156494140625	45.0	116.3275766642529	2771.56494140625
303	223	303	354.8055725097656	-145.29320522701795	-9999.0	1643.7250781561413	-32400.384765625
304	2	304	319.57391357421875	317.2869567871094	315.0	2.286956787109375	634.5739135742188
305	182	305	351.8699035644531	138.6880365728022	0.0	119.33010302214296	25241.22265625
306	186	306	270.0	142.35250756048387	0.0	41.13868693234327	26477.56640625
307	95	307	261.8699035644531	218.63248355263158	90.0	32.240528886794536	20770.0859375
308	91	308	357.273681640625	-1281.111092032967	-9999.0	3561.721045983	-116581.109375
309	3	309	125.53768157958984	71.40181986490886	35.53767776489258	38.94775907304553	214.20545959472656
310	10	310	354.2893981933594	203.56292724609375	14.036243438720703	150.66577794619548	2035.6292724609375
311	50	311	356.1859130859375	88.49421875	0.0	133.8926855166652	4424.7109375
312	102	312	355.6012878417969	-13.259028416053921	-9999.0	1000.7112356538001	-1352.4208984375
313	68	313	356.9872131347656	88.31215533088235	0.0	124.0132275188033	6005.2265625
314	35	314	81.8698959350586	36.91620396205357	0.0	21.435184816758387	1292.067138671875
315	177	315	356.9872131347656	93.35054731638418	0.0	125.0984408905922	16523.046875
316	166	316	351.8699035644531	24.33268425263554	-9999.0	1112.820503526071	4039.2255859375
317	28	317	348.6900634765625	102.95472063337054	0.0	121.85290793964627	2882.732177734375
318	50	318	355.6012878417969	-117.49537109375	-9999.0	1415.3200267625125	-5874.7685546875
319	33	319	351.8699035644531	-528.0383522727273	-9999.0	2407.3651203667305	-17425.265625
320	4	320	90.0	54.468746185302734	11.309932708740234	35.93827807285842	217.87498474121094
321	138	321	354.8055725097656	60.62197124094203	0.0	36.90372437150757	8365.83203125
322	3	322	60.945396423339844	31.283546447753906	0.0	24.907264815516413	93.85063934326172
323	111	323	353.6598205566406	94.52453723254504	0.0	120.88922221711073	10492.2236328125
