	Unnamed: 0	ID	Nom	Latitude	Longitude	Altitude	date	pmer	tend	cod_tend	dd	ff	t	td	u	vv	ww	w1	w2	n	nbas	hbas	cl	cm	ch	pres	niv_bar	geop	tend24	tn12	tn24	tx12	tx24	tminsol	sw	tw	raf10	rafper	per	etat_sol	ht_neige	ssfrai	perssfrai	rr1	rr3	rr6	rr12	rr24	phenspe1	phenspe2	phenspe3	phenspe4	nnuage1	ctype1	hnuage1	nnuage2	ctype2	hnuage2	nnuage3	ctype3	hnuage3	nnuage4	ctype4	hnuage4	Unnamed: 59
85808	7005	7005	ABBEVILLE	50.136	1.834	69	20181201000000	101440	10	2	200	2.400000	278.950000	277.750000	92	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100550	mq	mq	570	mq	mq	mq	mq	278.150000	mq	mq	3.900000	4.600000	-10	1	0.000000	mq	mq	0.000000	0.000000	0.000000	1.000000	1.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85809	7005	7005	ABBEVILLE	50.136	1.834	69	20181201030000	101340	-100	8	190	1.800000	278.850000	277.150000	89	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100450	mq	mq	480	mq	mq	mq	mq	277.850000	mq	mq	3.500000	5.200000	-10	1	0.000000	mq	mq	0.000000	0.000000	0.000000	0.000000	1.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85810	7005	7005	ABBEVILLE	50.136	1.834	69	20181201060000	101220	-110	8	160	3.000000	279.650000	277.850000	88	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100340	mq	mq	340	278.650000	mq	280.350000	mq	277.850000	mq	mq	4.900000	4.900000	-10	1	0.000000	mq	mq	0.000000	0.000000	0.000000	0.000000	1.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85811	7005	7005	ABBEVILLE	50.136	1.834	69	20181201090000	101120	-100	8	150	4.100000	280.550000	279.450000	93	8850	61	mq	mq	mq	mq	mq	mq	mq	mq	100240	mq	mq	80	mq	mq	mq	mq	277.850000	mq	mq	6.200000	6.900000	-10	1	0.000000	mq	mq	1.000000	1.000000	1.000000	1.000000	2.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85812	7005	7005	ABBEVILLE	50.136	1.834	69	20181201120000	100740	-370	8	160	7.100000	281.650000	280.850000	95	3840	63	mq	mq	mq	mq	mq	mq	mq	mq	99870	mq	mq	-380	mq	mq	mq	mq	277.850000	mq	mq	11.500000	11.900000	-10	mq	0.000000	mq	mq	2.000000	4.400000	5.400000	5.400000	6.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85813	7005	7005	ABBEVILLE	50.136	1.834	69	20181201150000	100520	-210	6	180	3.900000	283.450000	282.050000	91	19890	0	mq	mq	mq	mq	mq	mq	mq	mq	99660	mq	mq	-660	mq	mq	mq	mq	277.850000	mq	mq	9.800000	11.400000	-10	1	0.000000	mq	mq	-0.100000	1.100000	5.500000	6.500000	6.500000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85814	7005	7005	ABBEVILLE	50.136	1.834	69	20181201180000	100440	-80	7	180	3.200000	284.250000	282.550000	89	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	99580	mq	mq	-850	279.650000	mq	284.250000	mq	278.650000	mq	mq	5.800000	9.500000	-10	1	0.000000	mq	mq	0.000000	0.000000	1.100000	6.500000	6.500000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85815	7005	7005	ABBEVILLE	50.136	1.834	69	20181201210000	100310	-130	6	190	2.500000	285.050000	283.450000	90	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	99450	mq	mq	-1090	mq	mq	mq	mq	279.350000	mq	mq	6.000000	6.800000	-10	1	0.000000	mq	mq	0.000000	0.000000	0.000000	5.500000	6.500000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85816	7005	7005	ABBEVILLE	50.136	1.834	69	20181202000000	100180	-120	8	190	2.400000	285.650000	284.550000	93	13100	61	mq	mq	mq	mq	mq	mq	mq	mq	99330	mq	mq	-1220	mq	mq	mq	mq	280.750000	mq	mq	4.800000	6.200000	-10	1	0.000000	mq	mq	0.200000	0.200000	0.200000	1.300000	6.700000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85817	7005	7005	ABBEVILLE	50.136	1.834	69	20181202030000	100020	-160	6	220	3.200000	285.950000	285.350000	96	3360	62	mq	mq	mq	mq	mq	mq	mq	mq	99170	mq	mq	-1280	mq	mq	mq	mq	281.450000	mq	mq	6.300000	7.200000	-10	mq	0.000000	mq	mq	2.200000	7.900000	8.100000	8.100000	14.600000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85818	7005	7005	ABBEVILLE	50.136	1.834	69	20181202060000	99970	-50	8	220	3.400000	286.650000	286.050000	96	18930	61	mq	mq	mq	mq	mq	mq	mq	mq	99120	mq	mq	-1220	284.250000	mq	286.750000	mq	281.850000	mq	mq	6.400000	9.000000	-10	1	0.000000	mq	mq	1.000000	4.800000	12.700000	12.900000	19.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85819	7005	7005	ABBEVILLE	50.136	1.834	69	20181202090000	100220	250	1	250	8.100000	286.450000	285.050000	91	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	99370	mq	mq	-870	mq	mq	mq	mq	282.350000	mq	mq	12.700000	18.000000	-10	1	0.000000	mq	mq	0.000000	0.200000	5.000000	13.100000	18.600000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85820	7005	7005	ABBEVILLE	50.136	1.834	69	20181202120000	100280	60	1	250	8.000000	287.250000	285.650000	90	19780	0	mq	mq	mq	mq	mq	mq	mq	mq	99430	mq	mq	-440	mq	mq	mq	mq	282.850000	mq	mq	12.400000	13.500000	-10	1	0.000000	mq	mq	-0.100000	-0.100000	0.200000	12.900000	14.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85821	7005	7005	ABBEVILLE	50.136	1.834	69	20181202150000	100290	10	3	250	7.300000	287.550000	285.450000	87	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	99440	mq	mq	-220	mq	mq	mq	mq	283.650000	mq	mq	13.400000	14.800000	-10	0	0.000000	mq	mq	-0.100000	-0.100000	-0.100000	5.000000	13.100000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85822	7005	7005	ABBEVILLE	50.136	1.834	69	20181202180000	100270	-20	8	230	3.300000	286.650000	285.850000	95	12570	59	mq	mq	mq	mq	mq	mq	mq	mq	99420	mq	mq	-160	286.250000	mq	288.050000	mq	284.450000	mq	mq	5.900000	8.100000	-10	1	0.000000	mq	mq	1.000000	1.000000	1.000000	1.200000	14.100000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85823	7005	7005	ABBEVILLE	50.136	1.834	69	20181202210000	100290	20	0	240	5.900000	287.050000	284.950000	87	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	99440	mq	mq	-10	mq	mq	mq	mq	284.750000	mq	mq	10.500000	11.700000	-10	1	0.000000	mq	mq	0.000000	0.800000	1.800000	1.800000	14.900000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85824	7005	7005	ABBEVILLE	50.136	1.834	69	20181203000000	100330	40	3	250	8.500000	286.850000	284.850000	88	7200	58	mq	mq	mq	mq	mq	mq	mq	mq	99480	mq	mq	150	mq	mq	mq	mq	284.950000	mq	mq	13.800000	15.200000	-10	1	0.000000	mq	mq	-0.100000	0.200000	1.000000	2.000000	14.900000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85825	7005	7005	ABBEVILLE	50.136	1.834	69	20181203030000	100350	20	1	250	8.200000	286.550000	284.050000	85	19670	0	mq	mq	mq	mq	mq	mq	mq	mq	99500	mq	mq	330	mq	mq	mq	mq	284.850000	mq	mq	15.600000	15.600000	-10	1	0.000000	mq	mq	-0.100000	-0.100000	0.200000	2.000000	7.000000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85826	7005	7005	ABBEVILLE	50.136	1.834	69	20181203060000	100330	-20	7	250	5.700000	286.150000	283.650000	85	19900	0	mq	mq	mq	mq	mq	mq	mq	mq	99480	mq	mq	360	285.950000	mq	287.250000	mq	284.450000	mq	mq	9.500000	11.800000	-10	1	0.000000	mq	mq	0.000000	-0.100000	-0.100000	1.000000	2.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85827	7005	7005	ABBEVILLE	50.136	1.834	69	20181203090000	100290	-40	6	230	4.100000	286.350000	283.850000	85	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	99440	mq	mq	70	mq	mq	mq	mq	284.450000	mq	mq	8.100000	8.100000	-10	1	0.000000	mq	mq	0.000000	0.200000	0.200000	0.400000	2.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85828	7005	7005	ABBEVILLE	50.136	1.834	69	20181203120000	100190	-100	8	240	5.600000	285.850000	284.750000	93	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	99340	mq	mq	-90	mq	mq	mq	mq	284.450000	mq	mq	8.400000	12.600000	-10	1	0.000000	mq	mq	2.000000	2.400000	2.600000	2.600000	4.600000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85829	7005	7005	ABBEVILLE	50.136	1.834	69	20181203150000	100220	30	3	260	9.600000	286.250000	282.650000	79	18970	0	mq	mq	mq	mq	mq	mq	mq	mq	99370	mq	mq	-70	mq	mq	mq	mq	284.450000	mq	mq	16.300000	19.500000	-10	mq	0.000000	mq	mq	0.000000	0.400000	2.800000	3.000000	5.000000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85830	7005	7005	ABBEVILLE	50.136	1.834	69	20181203180000	100470	240	3	260	9.500000	285.150000	283.250000	88	7410	0	mq	mq	mq	mq	mq	mq	mq	mq	99610	mq	mq	190	284.950000	mq	286.850000	mq	284.050000	mq	mq	13.800000	17.900000	-10	1	0.000000	mq	mq	-0.100000	1.000000	1.400000	4.000000	5.000000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85831	7005	7005	ABBEVILLE	50.136	1.834	69	20181203210000	100920	440	1	290	7.600000	283.850000	281.950000	88	8620	61	mq	mq	mq	mq	mq	mq	mq	mq	100050	mq	mq	610	mq	mq	mq	mq	283.550000	mq	mq	11.300000	12.500000	-10	1	0.000000	mq	mq	0.200000	1.000000	2.000000	4.800000	5.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85832	7005	7005	ABBEVILLE	50.136	1.834	69	20181204000000	101270	350	3	280	3.200000	282.750000	280.350000	85	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100400	mq	mq	920	mq	mq	mq	mq	282.750000	mq	mq	4.200000	4.600000	-10	1	0.000000	mq	mq	-0.100000	0.200000	1.200000	2.600000	5.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85833	7005	7005	ABBEVILLE	50.136	1.834	69	20181204030000	101530	250	2	290	1.500000	281.450000	278.150000	80	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100650	mq	mq	1150	mq	mq	mq	mq	282.150000	mq	mq	2.400000	2.800000	-10	mq	0.000000	mq	mq	0.000000	0.000000	0.200000	2.200000	5.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85834	7005	7005	ABBEVILLE	50.136	1.834	69	20181204060000	101810	270	3	350	1.500000	280.350000	278.150000	86	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100920	mq	mq	1440	280.350000	mq	285.150000	mq	281.750000	mq	mq	2.400000	3.200000	-10	1	0.000000	mq	mq	0.200000	0.200000	0.200000	1.400000	5.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85835	7005	7005	ABBEVILLE	50.136	1.834	69	20181204090000	102170	360	1	350	1.100000	278.950000	277.450000	90	19740	0	mq	mq	mq	mq	mq	mq	mq	mq	101280	mq	mq	1840	mq	mq	mq	mq	279.850000	mq	mq	1.500000	1.800000	-10	1	0.000000	mq	mq	0.000000	0.000000	0.200000	0.400000	5.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85836	7005	7005	ABBEVILLE	50.136	1.834	69	20181204120000	102310	150	1	0	0.000000	282.950000	276.050000	62	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	101430	mq	mq	2090	mq	mq	mq	mq	279.850000	mq	mq	1.100000	1.600000	-10	0	0.000000	mq	mq	0.000000	0.000000	0.000000	0.200000	2.800000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85837	7005	7005	ABBEVILLE	50.136	1.834	69	20181204150000	102430	110	3	110	1.300000	282.250000	275.550000	63	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	101540	mq	mq	2170	mq	mq	mq	mq	279.850000	mq	mq	2.100000	2.600000	-10	0	0.000000	mq	mq	0.000000	0.000000	0.000000	0.200000	2.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85838	7005	7005	ABBEVILLE	50.136	1.834	69	20181204180000	102470	40	3	100	1.800000	280.050000	276.150000	76	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	101580	mq	mq	1970	277.650000	mq	283.550000	mq	279.850000	mq	mq	2.500000	2.900000	-10	0	0.000000	mq	mq	0.000000	0.000000	0.000000	0.000000	1.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85839	7005	7005	ABBEVILLE	50.136	1.834	69	20181204210000	102510	40	2	140	0.800000	280.150000	276.250000	76	12800	0	mq	mq	mq	mq	mq	mq	mq	mq	101620	mq	mq	1570	mq	mq	mq	mq	280.250000	mq	mq	1.600000	3.500000	-10	0	0.000000	mq	mq	0.000000	0.000000	0.000000	0.000000	0.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85840	7005	7005	ABBEVILLE	50.136	1.834	69	20181205000000	102380	-130	6	110	2.700000	280.150000	276.250000	76	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	101490	mq	mq	1090	mq	mq	mq	mq	280.150000	mq	mq	3.900000	4.700000	-10	0	0.000000	mq	mq	0.000000	0.000000	0.000000	0.000000	0.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85841	7005	7005	ABBEVILLE	50.136	1.834	69	20181205030000	102210	-170	6	120	4.100000	280.350000	277.150000	80	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	101320	mq	mq	670	mq	mq	mq	mq	280.050000	mq	mq	6.500000	7.300000	-10	0	0.000000	mq	mq	0.000000	0.000000	0.000000	0.000000	0.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85842	7005	7005	ABBEVILLE	50.136	1.834	69	20181205060000	102110	-100	8	120	2.900000	280.450000	279.550000	94	6350	61	mq	mq	mq	mq	mq	mq	mq	mq	101220	mq	mq	300	279.850000	mq	280.650000	mq	280.050000	mq	mq	4.500000	5.100000	-10	1	0.000000	mq	mq	-0.100000	0.200000	0.200000	0.200000	0.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85843	7005	7005	ABBEVILLE	50.136	1.834	69	20181205090000	101990	-110	6	140	4.900000	282.050000	281.450000	96	5720	0	mq	mq	mq	mq	mq	mq	mq	mq	101110	mq	mq	-170	mq	mq	mq	mq	280.050000	mq	mq	7.300000	7.900000	-10	mq	0.000000	mq	mq	0.400000	1.200000	1.400000	1.400000	1.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85844	7005	7005	ABBEVILLE	50.136	1.834	69	20181205120000	101790	-190	8	150	2.800000	283.850000	282.450000	91	13690	0	mq	mq	mq	mq	mq	mq	mq	mq	100920	mq	mq	-510	mq	mq	mq	mq	280.050000	mq	mq	4.600000	6.200000	-10	1	0.000000	mq	mq	-0.100000	-0.100000	1.200000	1.400000	1.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85845	7005	7005	ABBEVILLE	50.136	1.834	69	20181205150000	101480	-310	6	150	3.900000	284.850000	282.250000	84	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100610	mq	mq	-930	mq	mq	mq	mq	280.050000	mq	mq	6.500000	7.600000	-10	1	0.000000	mq	mq	-0.100000	-0.100000	-0.100000	1.400000	1.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85846	7005	7005	ABBEVILLE	50.136	1.834	69	20181205180000	101370	-110	5	180	1.900000	285.050000	282.750000	86	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100500	mq	mq	-1080	280.450000	mq	285.150000	mq	280.550000	mq	mq	3.200000	4.700000	-10	1	0.000000	mq	mq	0.000000	0.200000	0.200000	1.400000	1.600000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85847	7005	7005	ABBEVILLE	50.136	1.834	69	20181205210000	101320	-50	5	200	2.400000	284.750000	283.350000	91	8740	60	mq	mq	mq	mq	mq	mq	mq	mq	100450	mq	mq	-1170	mq	mq	mq	mq	281.350000	mq	mq	5.100000	5.100000	-10	1	0.000000	mq	mq	0.200000	0.800000	1.000000	1.000000	2.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85848	7005	7005	ABBEVILLE	50.136	1.834	69	20181206000000	101330	10	2	240	3.400000	284.950000	284.050000	94	14620	0	mq	mq	mq	mq	mq	mq	mq	mq	100460	mq	mq	-1030	mq	mq	mq	mq	282.650000	mq	mq	5.600000	7.800000	-10	1	0.000000	mq	mq	-0.100000	2.800000	3.600000	3.800000	5.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85849	7005	7005	ABBEVILLE	50.136	1.834	69	20181206030000	101500	170	3	250	3.400000	285.050000	283.750000	92	18200	0	mq	mq	mq	mq	mq	mq	mq	mq	100630	mq	mq	-690	mq	mq	mq	mq	282.950000	mq	mq	5.300000	5.900000	-10	1	0.000000	mq	mq	0.000000	0.000000	2.800000	3.800000	5.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85850	7005	7005	ABBEVILLE	50.136	1.834	69	20181206060000	101650	150	1	240	3.100000	284.150000	282.850000	92	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100780	mq	mq	-440	284.050000	mq	285.350000	mq	282.950000	mq	mq	4.900000	6.000000	-10	1	0.000000	mq	mq	0.000000	-0.100000	-0.100000	3.600000	5.000000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85851	7005	7005	ABBEVILLE	50.136	1.834	69	20181206090000	101800	150	3	240	3.300000	285.150000	284.350000	95	19240	0	mq	mq	mq	mq	mq	mq	mq	mq	100930	mq	mq	-180	mq	mq	mq	mq	282.950000	mq	mq	5.400000	7.800000	-10	1	0.000000	mq	mq	-0.100000	-0.100000	-0.100000	2.800000	3.800000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85852	7005	7005	ABBEVILLE	50.136	1.834	69	20181206120000	101870	70	1	240	3.800000	285.350000	284.050000	92	17920	0	mq	mq	mq	mq	mq	mq	mq	mq	101000	mq	mq	80	mq	mq	mq	mq	282.950000	mq	mq	7.100000	10.100000	-10	1	0.000000	mq	mq	-0.100000	0.200000	0.200000	0.200000	4.000000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85853	7005	7005	ABBEVILLE	50.136	1.834	69	20181206150000	101830	-40	5	240	5.100000	285.250000	283.950000	92	19910	0	mq	mq	mq	mq	mq	mq	mq	mq	100960	mq	mq	350	mq	mq	mq	mq	282.950000	mq	mq	8.500000	11.900000	-10	1	0.000000	mq	mq	-0.100000	-0.100000	0.200000	0.200000	4.000000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85854	7005	7005	ABBEVILLE	50.136	1.834	69	20181206180000	101860	30	1	240	5.500000	285.150000	282.850000	86	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100990	mq	mq	490	284.150000	mq	285.550000	mq	282.950000	mq	mq	8.200000	10.400000	-10	mq	0.000000	mq	mq	0.000000	-0.100000	-0.100000	0.200000	3.800000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85855	7005	7005	ABBEVILLE	50.136	1.834	69	20181206210000	101820	-40	8	220	3.600000	284.450000	282.850000	90	12860	0	mq	mq	mq	mq	mq	mq	mq	mq	100950	mq	mq	500	mq	mq	mq	mq	283.650000	mq	mq	7.600000	9.700000	-10	1	0.000000	mq	mq	-0.100000	-0.100000	-0.100000	0.200000	3.000000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85856	7005	7005	ABBEVILLE	50.136	1.834	69	20181207000000	101640	-180	7	200	2.700000	284.550000	282.950000	90	19880	0	mq	mq	mq	mq	mq	mq	mq	mq	100770	mq	mq	310	mq	mq	mq	mq	283.550000	mq	mq	6.600000	7.900000	-10	1	0.000000	mq	mq	0.000000	0.200000	0.200000	0.200000	0.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85857	7005	7005	ABBEVILLE	50.136	1.834	69	20181207030000	101400	-240	7	210	3.300000	284.850000	283.450000	91	16140	0	mq	mq	mq	mq	mq	mq	mq	mq	100530	mq	mq	-100	mq	mq	mq	mq	283.550000	mq	mq	7.600000	7.600000	-10	1	0.000000	mq	mq	-0.100000	-0.100000	0.200000	0.200000	0.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85858	7005	7005	ABBEVILLE	50.136	1.834	69	20181207060000	101120	-270	6	220	3.900000	285.050000	283.250000	89	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100260	mq	mq	-520	284.150000	mq	285.250000	mq	283.550000	mq	mq	8.300000	9.800000	-10	1	0.000000	mq	mq	0.000000	0.000000	-0.100000	0.200000	0.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85859	7005	7005	ABBEVILLE	50.136	1.834	69	20181207090000	100750	-370	7	200	5.200000	285.350000	282.550000	83	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	99890	mq	mq	-1040	mq	mq	mq	mq	283.550000	mq	mq	10.600000	12.900000	-10	1	0.000000	mq	mq	0.000000	0.000000	0.000000	0.200000	0.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85860	7005	7005	ABBEVILLE	50.136	1.834	69	20181207120000	100240	-510	6	200	5.600000	284.450000	282.850000	90	16070	61	mq	mq	mq	mq	mq	mq	mq	mq	99380	mq	mq	-1620	mq	mq	mq	mq	283.550000	mq	mq	11.600000	12.600000	-10	1	0.000000	mq	mq	1.400000	1.600000	1.600000	1.600000	1.800000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85861	7005	7005	ABBEVILLE	50.136	1.834	69	20181207150000	100330	90	1	280	9.300000	282.850000	279.550000	80	17930	0	mq	mq	mq	mq	mq	mq	mq	mq	99470	mq	mq	-1490	mq	mq	mq	mq	282.350000	mq	mq	14.900000	15.000000	-10	1	0.000000	mq	mq	0.600000	5.900000	7.500000	7.500000	7.700000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85862	7005	7005	ABBEVILLE	50.136	1.834	69	20181207180000	100720	380	1	270	10.700000	282.450000	275.950000	64	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	99850	mq	mq	-1140	281.650000	mq	286.050000	mq	280.750000	mq	mq	18.200000	18.200000	-10	mq	0.000000	mq	mq	0.000000	0.000000	5.900000	7.500000	7.700000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85863	7005	7005	ABBEVILLE	50.136	1.834	69	20181207210000	100940	220	1	270	8.400000	281.750000	276.950000	72	20000	0	mq	mq	mq	mq	mq	mq	mq	mq	100070	mq	mq	-880	mq	mq	mq	mq	280.150000	mq	mq	12.900000	18.500000	-10	1	0.000000	mq	mq	0.600000	0.800000	0.800000	8.300000	8.500000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85864	7005	7005	ABBEVILLE	50.136	1.834	69	20181208000000	101010	70	1	250	9.300000	281.650000	278.350000	80	19300	0	mq	mq	mq	mq	mq	mq	mq	mq	100140	mq	mq	-630	mq	mq	mq	mq	280.150000	mq	mq	16.200000	16.900000	-10	1	0.000000	mq	mq	0.200000	0.600000	1.400000	7.300000	8.900000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85865	7005	7005	ABBEVILLE	50.136	1.834	69	20181208030000	100960	-60	6	240	6.000000	280.750000	279.350000	91	4950	63	mq	mq	mq	mq	mq	mq	mq	mq	100080	mq	mq	-450	mq	mq	mq	mq	280.150000	mq	mq	10.300000	11.400000	-10	mq	0.000000	mq	mq	3.300000	5.300000	5.900000	6.700000	14.200000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85866	7005	7005	ABBEVILLE	50.136	1.834	69	20181208060000	100890	-60	5	270	11.000000	283.350000	278.750000	73	17980	0	mq	mq	mq	mq	mq	mq	mq	mq	100020	mq	mq	-240	280.250000	mq	283.350000	mq	280.150000	mq	mq	16.500000	18.300000	-10	1	0.000000	mq	mq	-0.100000	1.200000	6.500000	7.900000	15.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
85867	7005	7005	ABBEVILLE	50.136	1.834	69	20181208090000	100980	90	1	270	8.400000	282.850000	280.450000	85	12640	0	mq	mq	mq	mq	mq	mq	mq	mq	100110	mq	mq	220	mq	mq	mq	mq	280.150000	mq	mq	14.000000	23.900000	-10	1	0.000000	mq	mq	0.800000	2.000000	3.200000	9.100000	17.400000	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	mq	
